"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2020",2.15,
"PAN","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2007",36.28,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2008",32.82,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2009",29.17,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2010",30.08,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2011",31.06,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2012",32.04,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2013",30.68,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2014",31.49,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2015",31.38,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2016",31.08,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2017",30.55,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2018",29.86,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2019",30.06,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2020",29.2,
"QAT","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2007",0.43,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2008",0.44,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2009",0.44,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2010",0.43,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2011",0.44,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2012",0.42,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2013",0.44,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2014",0.47,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2015",0.51,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2016",0.54,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2017",0.51,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2018",0.51,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2019",0.59,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2020",0.48,
"SEN","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2007",0.65,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2008",0.61,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2009",0.58,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2010",0.61,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2011",0.72,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2012",0.82,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2013",0.67,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2014",0.81,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2015",0.88,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2016",1.04,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2017",1.03,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2018",0.95,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2019",1.03,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2020",0.95,
"LKA","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2007",3.02,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2008",2.99,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2009",2.69,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2010",2.68,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2011",2.58,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2012",2.04,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2013",1.46,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2014",1.35,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2015",1.32,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2016",1.3,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2017",1.35,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2018",1.56,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2019",1.42,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2020",1.28,
"SYR","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2007",0.44,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2008",0.41,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2009",0.31,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2010",0.31,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2011",0.31,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2012",0.37,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2013",0.37,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2014",0.49,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2015",0.5,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2016",0.56,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2017",0.59,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2018",0.68,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2019",0.74,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2020",0.76,
"TJK","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2007",0.15,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2008",0.18,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2009",0.37,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2010",0.32,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2011",0.29,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2012",0.24,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2013",0.18,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2014",0.16,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2015",0.14,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2016",0.2,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2017",0.16,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2018",0.18,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2019",0.19,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2020",0.19,
"TGO","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2007",15.13,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2008",14.67,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2009",13.98,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2010",15.8,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2011",16.13,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2012",15.35,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2013",15.73,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2014",15.56,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2015",15,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2016",12.81,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2017",12.72,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2018",12.35,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2019",11.9,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2020",10.61,
"TTO","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2007",2.04,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2008",2.02,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2009",2.01,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2010",2.19,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2011",2.07,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2012",2.16,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2013",2.16,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2014",2.26,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2015",2.29,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2016",2.23,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2017",2.29,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2018",2.26,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2019",2.25,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2020",2.13,
"TUN","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2007",11.5,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2008",11.44,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2009",9.98,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2010",11.19,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2011",11.87,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2012",11.74,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2013",11.01,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2014",10.58,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2015",10.69,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2016",10.55,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2017",10.38,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2018",10.22,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2019",10.12,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2020",9.98,
"TKM","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2007",4.33,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2008",4.44,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2009",3.98,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2010",4.2,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2011",4.19,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2012",3.6,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2013",3.52,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2014",3.24,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2015",3,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2016",3.14,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2017",3.23,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2018",3.26,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2019",3.33,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2020",3.2,
"UZB","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2007",4.94,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2008",5.15,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2009",5.13,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2010",5.47,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2011",5.19,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2012",5.49,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2013",5.31,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2014",5.19,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2015",4.68,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2016",4.32,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2017",4.2,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2018",3.9,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2019",3.07,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2020",1.91,
"VEN","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2007",0.94,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2008",0.97,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2009",1.04,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2010",0.97,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2011",0.83,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2012",0.74,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2013",0.98,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2014",0.94,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2015",0.43,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2016",0.33,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2017",0.3,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2018",0.35,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2019",0.33,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2020",0.29,
"YEM","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2007",0.78,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2008",0.61,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2009",0.58,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2010",0.73,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2011",0.85,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2012",0.87,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2013",0.88,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2014",0.85,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2015",0.83,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2016",0.71,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2017",0.65,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2018",0.73,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2019",0.66,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2020",0.53,
"ZWE","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2007",0.27,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2008",0.31,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2009",0.35,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2010",0.39,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2011",0.4,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2012",0.42,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2013",0.51,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2014",0.53,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2015",1.14,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2016",2.1,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2017",2.52,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2018",2.53,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2019",2.4,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2020",2.31,
"LAO","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2007",7.66,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2008",7.48,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2009",6.93,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2010",7.12,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2011",6.89,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2012",6.76,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2013",6.59,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2014",6.25,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2015",6.36,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2016",6.37,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2017",6.41,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2018",6.25,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2019",5.93,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2020",5.34,
"EU27_2020","AIREMISSION","CO2","TONNE_CAP","A","2021",6.15,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2007",4.75,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2008",4.16,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2009",4.6,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2010",4.27,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2011",4.55,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2012",4.54,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2013",4.45,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2014",4.24,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2015",3.79,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2016",4.11,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2017",3.82,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2018",3.45,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2019",3.19,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2020",2.71,
"GNQ","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2007",0.08,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2008",0.09,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2009",0.08,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2010",0.09,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2011",0.1,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2012",0.12,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2013",0.12,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2014",0.13,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2015",0.13,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2016",0.13,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2017",0.13,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2018",0.12,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2019",0.14,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2020",0.1,
"MDG","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2007",0.07,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2008",0.07,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2009",0.07,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2010",0.07,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2011",0.07,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2012",0.07,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2013",0.08,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2014",0.08,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2015",0.09,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2016",0.09,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2017",0.09,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2018",0.1,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2019",0.1,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2020",0.1,
"RWA","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2007",0.98,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2008",0.96,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2009",0.99,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2010",0.8,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2011",0.76,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2012",0.75,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2013",0.88,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2014",0.89,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2015",0.92,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2016",1,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2017",0.98,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2018",0.97,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2019",1.02,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2020",0.99,
"SWZ","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2007",0.09,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2008",0.09,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2009",0.1,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2010",0.09,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2011",0.1,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2012",0.1,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2013",0.09,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2014",0.1,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2015",0.11,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2016",0.12,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2017",0.12,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2018",0.13,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2019",0.12,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2020",0.11,
"UGA","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
